bank_id,bank_name,quarter_end_date,total_assets,total_loans,allowance_for_credit_losses,noncurrent_loans,net_charge_offs,deposits,tier1_capital,risk_weighted_assets,total_equity_capital,net_income
14,STATE STREET BANK&TRUST CO,2025-12-31,360681000,46770000,0.4109618210080276,0.549368651917467,0.08278073561575797,280582000,16.27318149336108,16.27318149336108,28919000,3025000
35,AUBURNBANK,2025-12-31,1018261,558350,1.268907176681532,0.0924802750006189,0.07078223259255044,923654,16.05563426679027,16.05563426679027,90760,7464
39,ROBERTSON BANKING CO,2025-12-31,468318,306814,1.5119220348993978,0.107856858540594,0.00569339186983641,407647,14.072993456830622,14.072993456830622,48019,9181
41,PHENIX-GIRARD BANK,2025-12-31,345388,81097,1.3238425503437363,0.01946827279917259,0.160041758588087,327931,0,0,8801,2982
49,BANK OF EVERGREEN,2025-12-31,77314,31193,1.621093134008263,0.589775128520516,0.05970486940345408,68011,0,0,8966,562
50,COMMUNITY SPIRIT BANK,2025-12-31,220292,144510,1.3112067199344395,0.02936556716519839,0.02426093347509329,198159,0,0,17878,3562
51,BANK OF VERNON,2025-12-31,414568,316102,1.1473835963861638,0.0950680330611594,0.33411030075650583,345108,0,0,67612,5337
52,CITIZENS BANK OF WINFIELD,2025-12-31,294607,111327,0.9149570557607584,0.21449868719683143,0.5605979711692471,221217,0,0,27508,1334
54,EXCHANGE BANK OF ALABAMA,2025-12-31,392141,199546,1.271547032397237,0.02622256525955391,0.05396405993608257,336583,0,0,51671,4490
58,UNITED BANK,2025-12-31,1446151,882475,1.315752688592896,1.7696571729544943,0.5490636587957054,1194745,20.741418077415876,20.741418077415876,213039,18674
70,PEOPLES EXCHANGE BANK,2025-12-31,97056,52667,1.4815091939617278,1.537626966460278,0.0127502695771282,85400,0,0,11010,712
72,CENTRAL STATE BANK,2025-12-31,743393,539201,1.1046835795929748,0.1995510102269893,0.07413705483745298,666469,0,0,71372,14782
77,BANKSOUTH,2025-12-31,210629,169841,1.6304096005930868,0.02142989528310629,0,168643,0,0,40856,3036
81,WARREN BANK&TRUST CO,2025-12-31,141008,84745,1.1016583225384822,0.5718353580973053,0.0960838135546978,115749,0,0,21602,477
88,GENERATIONS BANK,2025-12-31,1064187,734524,1.268878601652768,1.3875671403455003,0.1684514567216108,896090,13.305622440550469,13.305622440550469,117624,11522
89,SIGNATURE BANK OF ARKANSAS,2025-12-31,1523393,1250652,1.1610290648464487,0,0.01419409220045552,1324919,10.778722918053845,10.778722918053845,135037,15511
90,COMMERCIAL BANK&TRUST CO,2025-12-31,375073,246930,1.1295250069068792,3.88627072564274,0.25252100840336134,339067,0,0,24836,2614
93,RIVERSIDE BANK,2025-12-31,71824,55385,0.18022889069117776,0.04866180048661801,-0.00572853612987737,60064,16.37151929653151,16.37151929653151,11419,620
99,BANK OF DELIGHT,2025-12-31,195233,176546,0.7343184220587905,0.48579717967748465,0.01268302817564906,165187,0,0,25265,3995
105,BANK OF CAVE CITY,2025-12-31,189713,123251,0.6745213074592225,1.9872993359551288,0.01394168657229693,167114,21.864358490822017,21.864358490822017,11704,2130
107,MERCHANTS&PLANTERS BANK,2025-12-31,55197,17539,0.7582187517682341,0.14711707123861256,0.04778693399031519,51129,0,0,3858,342
109,HORATIO STATE BANK,2025-12-31,310605,257679,1.586507430308632,0.9658828337146196,0.8298505878791095,276028,0,0,33785,2430
110,BANK OZK,2025-12-31,40785840,31842064,1.4720099165211973,1.0558365927615398,0.5024405871847311,33384965,11.724373747656958,12.49612168091244,6129851,715480
131,SEACOAST NATIONAL BANK,2025-12-31,20830874,12465478,1.4141017587318725,0.571333395706723,0.12401615741939365,16264595,13.821184609039369,13.821212931182504,3036843,152737
147,CENTURY BANK&TRUST,2025-12-31,363772,198735,1.157354447881748,0.17904924849051537,0.0065397683312221604,321000,0,0,40619,6195
148,BANK OF MADISON,2025-12-31,426343,315236,1.464424029682328,0.02188040172417565,-0.04291966421751554,379705,13.657476371663588,13.657476371663588,42892,6709
149,BANK OF HAZLEHURST,2025-12-31,143757,51935,3.973448709414984,1.3571481399304786,-0.3097696584590945,127057,31.646787832891583,31.646787832891583,16370,3130
155,BANK OF ALAPAHA,2025-12-31,250135,119406,2.38147793883207,0.3687080502620198,0.0156758174938823,229618,19.429058705720365,19.429058705720365,18852,1768
160,EXCHANGE BANK,2025-12-31,424869,266325,1.6412513987938058,0.21642063899486275,7.9224801165555e-4,344544,0,0,46419,5013
169,FIRST NB OF GRIFFIN,2025-12-31,365919,177804,1.2128653736103163,0.12167545433836888,0.01315370796763937,317380,17.331043263520385,17.331043263520385,32766,6023
170,PEOPLES BANK OF GEORGIA,2025-12-31,235258,185249,0.9718443124655872,0.6730208962564215,0.10177350392949223,213679,0,0,20167,3324
172,UNITED BANK,2025-12-31,2331428,912782,1.9760884809967536,0.2755634499341161,0.30323945856124074,2070938,22.896488813054503,22.896488813054503,238320,58710
175,COMMERCIAL BANK,2025-12-31,462640,316733,1.7763388440772685,0.14141244987765964,-0.01229279364087315,419723,0,0,39271,12697
178,TALBOT STATE BANK,2025-12-31,52956,31116,0.6291316705521668,2.0566537859674896,0.00316939128670947,46279,17.977009565363318,17.977009565363318,2589,-679
183,MERCHANTS&CITIZENS BANK,2025-12-31,137634,49854,2.239391324809789,0.6216173817554318,0.04538384417663392,121213,22.57595029597378,22.57595029597378,14481,576
197,ALLIANCE BANK,2025-12-31,461977,312095,1.581159790482137,0.01829024089508654,0.01233318555147839,398317,0,0,45015,9763
210,TRI-COUNTY BANK&TRUST CO,2025-12-31,295690,201589,1.3501477871082663,0.742850431616654,0,241312,0,0,23695,871
214,WASHINGTON STATE BANK,2025-12-31,588904,343566,1.3642705803317658,0.4823178819354728,0.2518389615163809,519920,20.2435401170313,20.2435401170313,42951,7832
226,GUTHRIE COUNTY STATE BANK,2025-12-31,279288,158821,1.257126514675802,0.2294162630639817,0.00130053894333811,202666,16.959495474312927,16.959495474312927,26800,2574
228,AMERICAN STATE BANK,2025-12-31,1512992,1345893,1.0047419997602154,0.899192602274424,0.6468579073236568,1304094,11.619283895828808,11.619283895828808,157574,17877
230,COMMUNITY STATE BANK,2025-12-31,342577,158172,1.343512593091576,0.34554595012661704,0.11089195759192508,291162,0,0,28488,4134
231,COMMERCIAL SAVINGS BANK,2025-12-31,335554,262716,0.9157288115137436,0.2624988685393597,8.0428587858982e-4,278382,12.29565113029464,12.29565113029464,28041,5092
232,SOLON STATE BANK,2025-12-31,125699,83134,0.708254207125539,4.874174400133768,0.2689896846157643,83442,0,0,28910,3525
235,SECURITY STATE BANK,2025-12-31,480775,432783,1.0634722873112576,0.3941156971892967,0.08923287004009976,330686,0,0,51559,11454
245,RACCOON VALLEY BANK,2025-12-31,472860,367896,1.3069791398403297,0.46516868400721095,0.339953102442814,416809,10.910818073870384,10.910818073870384,43590,3822
248,STATE SAVINGS BANK,2025-12-31,274293,236143,1.6673121046692236,0.6042132527160448,0.33604037248586505,204588,10.257845869333774,10.257845869333774,24184,3315
251,FIRST SECURITY BANK,2025-12-31,63347,37503,1.341646278904585,0,0,53184,16.60678019059522,16.60678019059522,9917,183
252,PINNACLE BANK,2025-12-31,306592,209208,1.055618615209989,2.054010594021945,0.03913819601554073,263395,17.174670706626685,17.174670706626685,39519,4577
253,LUANA SAVINGS BANK,2025-12-31,2209415,1775839,1.0123188405797101,0.03444816053511705,-0.00192371771389584,1849819,0,0,207997,16655
254,FIRST WHITNEY BANK&TRUST,2025-12-31,304218,173723,0.26008175638434683,0.07061822524343193,0.00253581843540002,249451,13.717152523520417,13.717152523520417,32427,3994
258,STOCK YARDS BANK&TRUST CO,2025-12-31,9533246,6955690,1.3035297195893556,0.1849435201446402,0.00920068937561417,7793115,11.823160078502031,11.823160078502031,1074255,144390
262,CITIZENS BANK,2025-12-31,251504,212549,1.0073959536495398,1.182048511494467,0.04054326014704992,219991,11.100025086090904,11.100025086090904,19527,3300
267,KENTUCKY FARMERS BANK CORP,2025-12-31,331206,166185,1.0385341424054213,0.07264975078753522,0.04721312127187178,278704,27.610438034131292,27.610438034131292,51208,6361
275,MORGANTOWN BANK&TRUST CO INC,2025-12-31,421664,331321,0.6897027174466911,0.3177248502796578,-0.00221565403891574,369604,11.677905941984362,11.677905941984362,32381,3363
281,HYDEN CITIZENS BANK,2025-12-31,146152,82109,0.964913338720766,0.35219336863307965,0.0400723731345096,128333,12.550099969594502,12.550099969594502,9719,1511
284,AUBURN BANKING CO,2025-12-31,153359,114885,0.7670182166826461,0.3956017378836171,0.04544413461643333,137733,11.633872772425836,11.633872772425836,11127,2225
287,COMMUNITY FINL SERVICES BK,2025-12-31,1410476,954983,1.3735653729333264,0.4611255180561881,0.39070026989001894,1274703,13.768048396267746,13.768048396267746,109658,15326
288,FARMERS&TRADERS BK CAMPTON,2025-12-31,67660,40268,1.0638559249158497,0.05159578388737378,0.0729390802381982,55015,12.469627757799593,12.469627757799593,4598,817
289,BANK OF HINDMAN,2025-12-31,267999,123114,1.180719990368022,0.7537022916081391,0.01306711269077984,217747,15.236737302718916,15.236737302718916,19654,920
291,JACKSON COUNTY BANK,2025-12-31,175162,72892,2.657514489463422,0.5368446355599477,0.06206403389235938,114118,0,0,48785,3382
292,MONTICELLO BANKING CO,2025-12-31,1140123,810133,1.1290188727141364,0.315602940745731,0.00705501789941744,938702,0,0,95311,12440
296,BANK OF EDMONSON COUNTY,2025-12-31,282643,199020,1.0092067108018443,0.5013703127098369,-0.01012295339189799,242258,16.539858873416744,16.539858873416744,25366,4408
297,LEWISBURG BANKING CO,2025-12-31,222860,159043,1.0680517541677033,0.39562080119432697,0.06709762772609527,177639,0,0,18992,3567
303,UNITED CUMBERLAND BANK,2025-12-31,453787,314510,1.4520091244077908,1.5109167021783272,0.11205521464513496,394327,0,0,49335,8139
304,CLINTON BANK,2025-12-31,72174,50025,1.1422247692824536,1.4129597059462875,0.00441988950276243,60555,22.970203659708748,22.970203659708748,11239,393
306,BANK OF ZACHARY,2025-12-31,411205,286886,0.9747678713195954,0.29822926374650516,-0.00514589343001732,357754,18.902448060223467,18.902448060223467,39075,3569
307,LANDMARK BANK,2025-12-31,271274,162516,1.00749223366023,1.505756228299933,0.1289510604935215,245765,0,0,24679,1344
314,MER ROUGE STATE BANK,2025-12-31,50025,24898,1.2806787994131874,0,0.00401829126182382,44617,0,0,5334,301
324,CITIZENS BANK,2025-12-31,470124,296481,1.285534490680624,0.6033122240645664,0.3921129285234148,404771,21.60760674753143,21.60760674753143,60058,9703
327,MERCHANTS&PLANTERS BANK,2025-12-31,224954,95962,2.2451765377014445,0.07538251533117372,-0.02885003750504875,188743,0,0,35594,2621
340,PEOPLES BANK BILOXI MS,2025-12-31,726745,260767,1.1144987220616898,0.20211902649162325,0.03130345980473145,604781,0,0,99787,4195
342,FARMERS STATE BANK,2025-12-31,773605,488998,1.3357061285102638,0.5266152561044999,0.03299771730980888,658845,12.769703699544054,12.769703699544054,53894,7061
352,BANK OF BAKER,2025-12-31,162718,86173,1.512069123159916,0.9966169882051752,0.00702582693983081,144084,0,0,17738,2296
363,FIRST MONTANA BANK INC,2025-12-31,564385,319969,1.036128405692211,0.1756778908755749,0.02062669980689769,446483,15.408578335577076,15.408578335577076,51222,4519
384,OHIO VALLEY BANK CO,2025-12-31,1567392,1172054,0.9508114983034804,1.4047941992977298,0.1115665552523999,1334465,0,0,162558,15737
389,PEOPLES BANK,2025-12-31,58445,30608,0.46826222684703434,0.4910249739854319,0.4472215967374714,52342,24.371592973955178,24.371592973955178,5790,193
399,FIRST SUMMIT BANK,2025-12-31,34589,18160,1.2506797172376292,3.8064165307232183,0,29936,0,0,4594,304
402,SOONER STATE BANK,2025-12-31,330965,227683,1.2589662858976691,0.9740400544699156,0.01035823484378369,284215,0,0,39813,6207
404,FARMERS STATE BANK,2025-12-31,191498,126617,1.5036950602878258,0.602878257487359,0.28916435551178044,180652,12.666415564472905,12.666415564472905,9105,2478
406,CLEO STATE BANK,2025-12-31,111053,66557,0.7737491800345876,2.4971673922118196,0.4560889539916106,93021,0,0,17868,1819
414,STOCK EXCHANGE BANK,2025-12-31,290386,144971,2.024113647729884,0.6244677831393698,0.4998894753038706,234055,0,0,52434,3387
418,HIGH PLAINS BANK,2025-12-31,211688,164444,1.0345263385952348,1.2072483043758238,-0.16566050144875383,186922,0,0,22346,3413
420,BANK OF VICI,2025-12-31,29117,14253,3.133070545059127,3.119478048117439,1.90326778308828,27116,0,0,1964,-1786
421,SECURITY STATE BANK,2025-12-31,276758,170654,1.786957797869463,0.6831300824705483,0.30160649077109064,246572,0,0,28189,4422
428,AMERICAN EXCHANGE BANK,2025-12-31,97445,74780,1.0637171888230312,0.50672099915326,0.26739888730134653,82902,0,0,13711,1714
432,SECURITY FIRST NB OF HUGO,2025-12-31,139231,102408,1.2601841585113052,3.0680229475003618,0.02656239031155786,125004,0,0,13123,3381
444,PS BANK,2025-12-31,640858,419915,1.2162273427667407,0.13879577025771317,0.01867898299819305,559752,0,0,65452,10102
445,MERCER COUNTY STATE BANK,2025-12-31,597479,386516,1.152112034903496,1.9894072185381348,0.05043848195019239,516580,0,0,47231,5750
485,SECURITY BANK MIDWEST,2025-12-31,328268,215997,1.347808612090542,0,-4.4623533559128e-4,245497,0,0,28041,2518
492,WESTERN DAKOTA BANK,2025-12-31,85877,25479,1.519016697588126,0,0.02279029133589091,77717,0,0,7794,1118
496,BANKSTAR FINANCIAL,2025-12-31,350390,269662,0.994235782208026,0.09912986011675294,0.07536025645439556,292706,11.775403831534687,11.775403831534687,33011,4581
501,FARMERS&MERCHANTS STATE BANK,2025-12-31,181818,142455,1.1943652593686926,0.5673581777953488,0.0286520525710958,153067,11.304061279812975,11.304061279812975,17451,4415
505,GREAT PLAINS BANK,2025-12-31,154487,111062,1.6454126815444563,0.02036840240878498,0,123148,0,0,26282,4038
526,FARMERS STATE BANK,2025-12-31,32303,15719,1.2501570549063952,0,0,28171,26.956460870782585,26.956460870782585,3851,506
529,CENTRAL BANK&TRUST,2025-12-31,202104,108612,0.7193850035192277,9.1408513788974e-4,0.02397033578752694,183469,16.756605787357984,16.756605787357984,16857,3322
588,MANUFACTURERS&TRADERS TR CO,2025-12-31,212887157,136667601,1.5241372561025952,1.3832488024708414,0.40552567497392344,171492971,12.127026130188645,12.127026130188645,28333192,2949420
597,CHEMUNG CANAL TRUST CO,2025-12-31,2709552,2247454,1.065695043675052,0.3461340876705744,0.08677255175025014,2279501,13.67382269428676,13.67382269428676,287571,16706
609,TOMPKINS COMMUNITY BANK,2025-12-31,8678169,6432014,0.8886563831680582,0.7387107386568069,0.16738099203411463,7133907,11.479540263273773,11.479540263273773,791954,32320
618,BANK OF MILLBROOK,2025-12-31,308492,133852,1.8450076264226216,1.1718291681332864,0.03419068372249929,268545,23.488342851848664,23.488342851848664,37999,5487
622,AMALGAMATED BANK,2025-12-31,8867199,4902501,1.1609877004173514,0.5775100315780751,0.421960292228877,7992617,14.584785958992804,14.584785958992804,812710,107332
623,DEUTSCHE BANK TR CO AMERICAS,2025-12-31,43031000,14949000,0.21360389827114343,1.0947199786396102,0,30856000,56.615100438697766,56.615100438697766,9808000,764000
628,JPMORGAN CHASE BANK NA,2025-12-31,3752662000,1471951000,1.7054537926797508,0.857501552598014,0.6909798583730334,2697842000,15.29035880700036,15.290514405555404,335970000,49644000
639,BANK OF NEW YORK MELLON,2025-12-31,380997000,40480000,0.550314465408805,0.3218356918238994,0.04280340929155007,332433000,16.330936280326533,16.330936280326533,29822000,4828000
659,FIVE STAR BANK,2025-12-31,6235224,4613845,1.0165984050136112,0.7670720459895679,0.23855090368759704,5289662,12.323439557815394,12.323439557815394,662253,79188
660,ADIRONDACK TRUST CO,2025-12-31,1785369,992043,1.9733916724472191,0.40167428513834785,1.9988554553662e-4,1562060,16.39378561083448,16.39923113079566,190224,15261
686,JOURNEY BANK,2025-12-31,1670173,1168469,0.8451089077992037,0.9778280896244828,0.06337332856088077,1413365,15.933161720109764,15.933161720109764,188437,24419
698,WAYNE BANK,2025-12-31,2426477,1826220,1.0769719116278516,0.3433721430343502,0.10605012901550598,2105046,11.043250575394802,11.043250575394802,217184,29323
713,ORRSTOWN BANK,2025-12-31,5541962,3979102,1.1840965852890508,0.7219410631265702,0.02868242355248863,4533712,12.19674192245914,12.19674192245914,623489,87095
737,APPLE CREEK BANKING CO,2025-12-31,260079,222980,0.8757501667037119,0,0,236217,10.697251562442894,10.697251562442894,22640,2900
763,MINSTER BANK,2025-12-31,802192,436662,1.1020818611730174,0.16329655197405374,0.01829904899347812,706872,15.788067602669912,15.788067602669912,66514,12041
769,FARMERS BANK&SAVINGS CO,2025-12-31,463455,320027,0.9924667811344688,0.819836960725169,0.05258770714983773,418942,0,0,42870,3228
803,WESBANCO BANK INC,2025-12-31,27619827,19097534,1.13245907610693,0.6697302995612562,0.10476188505678675,21831113,12.024819537519528,12.024819537519528,4160466,249684
823,CITIZENS BANK&TRUST CO,2025-12-31,578364,276428,1.2799451452080624,0.25034641372512606,0.0109454137621795,487621,0,0,79584,10154
845,BANK OF ROMNEY,2025-12-31,365004,260827,0.8880393974859784,2.0572722712833063,0.40098175109731227,277227,0,0,58144,4597
847,PLEASANTS COUNTY BANK,2025-12-31,79436,45762,0.9072995387713562,0,0.00934260742830716,71602,0,0,7041,423
855,MERCHANTS&FARMERS BK GREENE,2025-12-31,128404,76038,1.3236782683173711,3.672558332684471,0.4577539179943336,113289,0,0,14254,1346
861,STATE BANK&TRUST,2025-12-31,396368,247794,1.0407348242811505,0.5503194888178914,0.34323919207336556,346561,0,0,21566,2655
873,SYNOVUS BANK,2025-12-31,61204265,44253914,1.0684423321835486,0.5824440787691132,0.18069518304861917,51914514,12.023433652347885,12.023433652347885,5845451,840057
876,BANK OF DAWSON,2025-12-31,158316,89109,1.6912689481697225,3.2126387325963677,0.14980135929343008,131528,24.96922225988902,24.96922225988902,24867,2625
877,MAGNOLIA STATE BANK,2025-12-31,197887,109025,2.085372753644014,0.31972123182483586,-0.12446411284746232,167335,0,0,29405,5324
879,FARMERS STATE BANK,2025-12-31,183793,84834,1.7419907804211356,0.2571289582802474,0.1285325627726854,159050,31.863864526449337,31.863864526449337,24335,5340
889,GEORGIA FIRST BANK,2025-12-31,275051,219875,1.6117989770759409,0.6255677318023779,0.18894388366655104,247055,12.859806151233272,12.859806151233272,26429,4970
893,CITIZENS BANK,2025-12-31,831159,446342,1.202589784737978,0.5075535388191025,0.03456229005667764,713438,0,0,112713,15117
898,BANK OF FOREST,2025-12-31,273956,166423,1.2062568638508802,1.5808376124187469,0.01998116774939619,231146,0,0,25026,2760
899,GERBER STATE BANK,2025-12-31,100639,46792,1.5174794266832234,1.3743607012817545,-0.08094362276674295,77284,0,0,9995,999
902,BYRON BANK,2025-12-31,360089,245022,1.0008121244934325,0.7389928848197366,0.09374269605675342,323856,0,0,29756,4292
903,AMALGAMATED BANK OF CHICAGO,2025-12-31,1468427,776790,0.9836750978640088,0.989793590114556,0.384397774183972,1287379,16.10851622896839,16.10851622896839,134506,13293
913,NORTHERN TRUST CO,2025-12-31,176396321,41783958,0.3917276133436791,0.24265595055015488,5.5073097180363e-4,145215355,12.066595578261682,12.066595578261682,11414542,1704381
925,STATE BANK OF GENEVA,2025-12-31,122180,77369,1.9851525286307896,0.16088983480287827,-0.3297653800410855,106049,17.802552590425265,17.802552590425265,12688,759
926,PEOPLES NB OF KEWANEE,2025-12-31,587327,177084,1.466726018250612,3.1354328956154016,0.37044715350446406,518325,14.912029752538981,14.912029752538981,57509,4791
931,CITIZENS STB OF MILFORD,2025-12-31,57509,24206,0.49329935048918855,0.36175285702540494,-0.01819952135258843,52667,12.776709559729824,12.776709559729824,4556,273
950,IOWA STATE BANK,2025-12-31,467700,297033,1.345144030051514,0.20592328361282436,-0.00302696419706747,374056,15.726467205739516,15.726467205739516,42096,3752
951,CHEROKEE STATE BANK,2025-12-31,271249,181703,1.1054023751728042,0,-0.00171326167330841,211782,0,0,26981,2169
953,BANKERS TRUST CO,2025-12-31,7487308,5814518,1.3428160672342937,0.05387145744265149,0.0049365375530125,6061294,10.731701153056388,10.815942715737377,716295,81316
954,FNB BANK,2025-12-31,273724,218649,1.9823284963083505,0.01837979836016335,-0.07986472567843708,212293,0,0,42254,4275
955,CONNECTION BANK,2025-12-31,540109,468499,1.140943562647445,0.3914278358999464,0.00392345427889744,453218,11.145013201014768,11.145013201014768,53569,7710
956,GLENWOOD STATE BANK,2025-12-31,331060,154325,1.1453242202763383,0.8955051789408953,0.9999385256890682,289448,0,0,39640,3966
958,UNITED BANK OF IOWA,2025-12-31,2480897,1619418,1.3714898927303545,0.24184849966837949,0.02278114460209828,1945663,0,0,222753,28660
963,HOME TRUST&SAVINGS BANK,2025-12-31,290746,207014,1.171539328202876,0.32988332346706895,-0.01133084186184452,254952,14.79082244164146,14.79082244164146,27056,3071
966,HOME STATE BANK,2025-12-31,58678,32340,1.260953195127164,0,0,44538,0,0,13984,874
968,SECURITY TRUST&SAVINGS BANK,2025-12-31,274873,80870,1.6885690319600286,0.7087370378925102,0.0113978875914997,248237,29.770396548359823,29.770396548359823,26088,2796
969,TEMPLETON SAVINGS BANK,2025-12-31,160260,109297,1.391207066104891,0,-0.00189351622175347,133237,0,0,25837,2170
976,BLISSFIELD STATE BANK,2025-12-31,118919,54557,1.7716641760141156,0.889433031454241,0.01270966406542208,109222,0,0,9516,1381
977,TRI-COUNTY BANK,2025-12-31,604491,468162,1.027017885078855,0.25897425056023,0.14667506923240786,517309,0,0,76278,12377
982,EASTERN MICHIGAN BANK,2025-12-31,571776,201320,1.1771173877615135,0.5002012586025781,0,475440,15.692208744575217,15.692208744575217,95785,0
983,COMERICA BANK,2025-12-31,80052000,50229000,1.364778886183332,0.5046736312936926,0.17503422017338222,66282000,11.801123192656124,11.801123192656124,7238000,773000
999,G W JONES EXCHANGE BANK,2025-12-31,111671,24830,1.0441575003985335,0,0.00404112246217509,100907,38.367897364872256,38.367897364872256,9806,924
1005,ISABELLA BANK,2025-12-31,2161209,1523061,0.8932266519519934,0.29789404914666173,-0.09603751316063158,1850654,11.199700763839672,11.199700763839672,178727,21459
1008,BANK MICHIGAN,2025-12-31,153545,117212,1.1619866767855636,1.5077156589931695,0.1988009929106472,126761,15.717187926795958,15.717187926795958,18941,7188
1014,CHOICEONE BANK,2025-12-31,4407418,2993668,1.173570208548873,0.8932008194854248,0.03885974574345394,3602337,11.448887623813294,11.448887623813294,506677,31643
1022,CLARE BANK NATIONAL ASSN,2025-12-31,349308,171135,0.47629017062702816,0.6908824453051398,0.01112686730468947,289716,24.474682326358067,24.474682326358067,29930,2424
1027,FM BANK&TRUST,2025-12-31,586303,459349,1.2360835780846189,1.5474158134414682,0.8824760027857622,534263,11.076523275313956,11.076523275313956,46240,10705
1028,FBT BANK&MORTGAGE,2025-12-31,246823,150440,1.5863670558989955,0.9505118895757696,0.02798343380718615,217660,0,0,16746,1977
1040,MIDLAND STATES BANK,2025-12-31,6502519,4290566,1.5876700341874657,1.501977735140609,2.0404048476520003,5429071,13.046850207664953,13.046850207664953,610247,-114457
1047,BANK&TRUST CO,2025-12-31,633157,417004,1.662987907257532,0.32920180353538214,0.0695492756618064,535102,15.67570269490397,15.67570269490397,66566,6972
1049,FIRST NB OF STEELEVILLE,2025-12-31,277418,119804,1.030961900670786,0.4155239070812543,-8.6586083884598e-4,213859,22.1955623565417,22.1955623565417,30429,4775
1058,MIDWEST BANKCENTRE,2025-12-31,2980633,2382177,1.2896448845978534,1.217875937512949,0.2885357064735612,2459375,13.301347291246875,13.301347291246875,369052,32156
1060,WOOD&HUSTON BANK,2025-12-31,1288585,950354,1.3157498507307703,0.08660211313309622,0.06413054849089742,1157311,12.609098890300269,12.609098890300269,123683,22884
1068,CASS COMMERCIAL BANK,2025-12-31,1438529,1000385,1.2914009549341718,0.6899049111323143,0,1224054,18.399931432077157,18.399931432077157,201368,29497
1073,LINDELL BANK&TRUST CO,2025-12-31,939830,517154,2.8452054202619204,0.1899308471366657,0.066380154361597,699742,0,0,157350,19399
1086,BANK OF VERSAILLES,2025-12-31,351593,310872,1.2634587898999523,0,-0.00195974680071334,268457,0,0,50445,5418
1090,UPPER PENINSULA STATE BANK,2025-12-31,361467,289037,1.362322500503363,1.421361025700528,-0.08097476262465232,289708,0,0,46716,4334
1092,BAYBANK,2025-12-31,168773,127172,1.462885479621881,1.5411436541143655,0.02701744850394851,143827,0,0,16729,2361
1095,CENTRAL SAVINGS BANK,2025-12-31,487146,328419,1.2344973595890822,0.04029784316320025,0.05034048144198151,428075,14.056267253947082,14.056267253947082,40870,8532
1098,ROOT RIVER STATE BANK,2025-12-31,85901,28355,0.8705076213117048,0,0,79423,19.646947850693977,19.646947850693977,6300,52
1100,PEOPLES STB OF PLAINVIEW,2025-12-31,410507,270846,1.1568667523064349,0.16203433376153217,0.00489039128396846,371904,13.413652806293197,13.413652806293197,27843,5480
1105,FIRST INTERSTATE BANK,2025-12-31,26568494,15083831,1.2532157384131457,0.8826820199429627,0.23476680272960493,22396621,14.127786158021229,14.127786158021229,3371314,332663
1117,AMERICAN BANK&TRUST,2025-12-31,2147633,1533321,1.0780429552699269,0.5736014311971825,0.04836655579805356,1868116,14.66371266976476,14.66371266976476,227951,25426
1118,CITIZENS STB OF ARLINGTON,2025-12-31,150588,77371,1.5435712104245138,0,0.00127657184291017,132405,0,0,16951,1136
1122,FIRST FIDELITY BANK,2025-12-31,704059,415814,0.48320740582960175,0.05337060500247707,0.00790897716361933,637187,12.674532371807008,12.674532371807008,59946,10935
1125,MERCHANTS STATE BANK,2025-12-31,221544,148192,0.6416402389556752,0.33121241174932453,0.03722040801994452,180697,0,0,33166,3746
1141,COLORADO B&T CO OF LA JUNTA,2025-12-31,316199,226187,1.0070550751024123,0.17987815552676728,0,267971,0,0,36061,4285
1147,PEOPLES BANK,2025-12-31,556004,265026,1.5091773292652564,0.7900790450672088,0.36475212498636,516519,14.447050592942162,14.447050592942162,36419,8702
1163,WAHOO STATE BANK,2025-12-31,113865,86417,0.9513221084965672,0,0.00115140782634927,87770,12.74002400240024,12.74002400240024,9173,821
1164,CITIZENS BANK,2025-12-31,773626,304087,1.356927368864956,0,0.02992256811566971,673014,18.554003785636507,18.554003785636507,44395,16129
1165,FIRST BANK OF OKARCHE,2025-12-31,137713,58445,1.6292730547186642,0,0.273297617085924,115727,0,0,20888,3320
1167,UINTA BANK,2025-12-31,202956,70477,1.3410793028627424,0.6579407853293203,0,187483,26.12244097191568,26.12244097191568,13479,219
1169,SUNDANCE STATE BANK,2025-12-31,297613,159205,1.7289483105563992,0.994407614532795,0.00434766406220886,259956,15.681548935564402,15.681548935564402,28801,3334
1184,BANK&TRUST SSB,2025-12-31,584833,368390,1.1466123548621678,0.05983958697268041,0.00885844046048388,530550,17.699364113222487,17.699364113222487,49250,8898
1198,ARROWHEAD BANK,2025-12-31,302203,184170,0.9492564605910668,0.01774813779008793,0.01330822514855306,268383,19.815893470284404,19.815893470284404,33031,4810
1209,COMMERCIAL BANK OF TEXAS NA,2025-12-31,1632426,1093713,1.497291815645326,0.12932998780551508,0.05035441910382055,1456101,15.360723512800984,15.360723512800984,162114,23305
1210,VISTA BANK,2025-12-31,2541208,1928367,1.1388401712105265,0.5282528641466312,0.6044828608672317,2209633,15.061663801479932,15.061663801479932,304840,33260
1213,CORNERSTONE CAPITAL BANK SSB,2025-12-31,2469832,1715233,0.5361042587959951,4.6915066472289,0.010302412798661,1308987,19.253391933702865,21.178737200909133,375049,16122
1218,FIRST STATE BANK,2025-12-31,179669,143697,1.2425689838837153,0.24466513178241295,0.1577522122230442,148878,0,0,22583,3064
