bank_id,bank_name,quarter_end_date,pred_prob,risk_bucket,npa_ratio,capital_ratio,reserve_coverage_ratio,roa,loans_to_assets,deposits_to_assets,net_charge_offs,noncurrent_loans,total_assets,total_loans,deposits
10872,CHESTERFIELD STATE BANK,2025-12-31,0.956920726295744,High,12.40913811007269,13.892843276821534,1.2396157840083073,0.004793644996347699,0.6947132943754566,0.9039444850255661,-0.09935172996199795,12.40913811007269,21904,15217,19800
4063,MIDFIRST BANK,2025-12-31,0.9557080616119161,High,14.743662109249792,18.52775294318274,0.6921184029850606,0.011549770959014261,0.7676701511986938,0.5936855676053032,0.01136657898799659,14.743662109249792,41367487,31756585,24559280
15820,RED RIVER STATE BANK,2025-12-31,0.953365792040393,High,12.11350032406878,0,1.138053299782683,0.0055666334330342305,0.861764705882353,0.8574526420737787,0.726316389115698,12.11350032406878,120360,103722,103203
25796,COMMUNITY B&T WEST GEORGIA,2025-12-31,0.9459029000067507,High,10.154339253075523,8.414346754090024,2.455706676861681,0.015616488736074054,0.6462193941454648,0.9308551424080826,5.170512771949726,10.154339253075523,288221,186254,268292
2308,WASHITA VALLEY BANK,2025-12-31,0.9375064048833219,High,11.045414517549377,17.32994278448824,2.082022895961756,0.007420512064474913,0.51000049142464,0.8595999803430144,0.4143353398212723,11.045414517549377,61047,31134,52476
4241,IDABEL NATIONAL BANK,2025-12-31,0.9362548584061744,High,9.598477774449869,21.209136916974423,3.089671535204402,0.005716966774566201,0.6506144753598732,0.832985715468535,0.8519274653983021,9.598477774449869,253631,165016,211271
59190,VARO BANK NATIONAL ASSN,2025-12-31,0.9348787652424857,High,0.763733623085442,0,9.182564724073805,-0.24392785464598535,0.2310698193707883,0.5620080545476295,24.288914660444235,0.763733623085442,376185,86925,211419
26395,MUTUALONE BANK,2025-12-31,0.9241628373314,High,8.348923869426148,0,3.63759854258748,-0.0031369130859562077,0.7519499945722623,0.7471640070752157,0.9964167140453972,8.348923869426148,1252824,942061,936065
33947,TD BANK USA NATIONAL ASSN,2025-12-31,0.9221058695154389,High,2.1304144643630862,28.611555880317574,9.281766519842416,0.011601937832610739,0.25397937455732633,0.82979789694971,5.6111087993609985,2.1304144643630862,34631887,8795785,28737467
35314,BHM BANK,2025-12-31,0.9100707254915315,High,10.431043104310431,22.457208689927587,1.65016501650165,-0.02119055321902297,0.5302491103202847,0.80809878140839,0,10.431043104310431,18546,9834,14987
35323,FINWISE BANK,2025-12-31,0.9050470797115383,High,5.86643397862519,0,5.008964025466817,0.018098018096984456,0.7212818387230814,0.8064021648574505,2.2660144497880843,5.86643397862519,967454,697807,780157
8714,UNITY BANK,2025-12-31,0.9043045941841642,High,7.352604148983126,11.390392550251732,3.136989440803993,-0.010798493507172841,0.7461602087120272,0.8793857641658711,0.3536148801141552,7.352604148983126,611752,456465,537966
4051,ALLNATIONS BANK,2025-12-31,0.890555088461868,High,8.889726897427755,11.886914843778154,1.8716259129882504,0.007985066887897957,0.6408923571502645,0.904412527221819,0.1838573267144696,8.889726897427755,77144,49441,69770
16600,FIRST STATE BANK,2025-12-31,0.8898711844481405,High,0.02629964057157885,57.189100503292465,10.537389322345929,0.0091650377524817,0.04889138016940708,0.8735818864742632,0.24330900243309003,0.02629964057157885,208728,10205,182341
33802,TIOGA-FRANKLIN SAVINGS BANK,2025-12-31,0.8892470099011798,High,7.791104794259368,5.327292287322079,1.9811418865046624,-0.009887401266035517,0.7919864433365078,0.9393731443616604,-0.00181148918903251,7.791104794259368,71404,56551,67075
13054,PARK BANK NATIONAL ASSN,2025-12-31,0.8821820404827967,High,4.474289810238805,28.85518432557889,6.187044931527521,0.0015298572969177136,0.3118275524791212,0.843239786321571,-1.3599752868756734,4.474289810238805,79746,24867,67245
10597,TBO BANK,2025-12-31,0.8736936066549458,High,3.5182934359421005,11.99278678820234,5.928386186814687,0.011481731003540559,0.69154136146668,0.8586834472905887,50.08463559191869,3.5182934359421005,209289,144732,179713
10191,PRINSBANK,2025-12-31,0.8731399436646559,High,0.6718999913000998,16.01541576850219,8.358596505316978,0.019533183566233864,0.6517581769028672,0.8629440657959867,-0.6677714106924543,0.6718999913000998,210104,136937,181308
59289,WALDEN MUTUAL BANK,2025-12-31,0.8730291042192078,High,9.599523460410555,0,0.5551991691104594,7.519231881543177e-5,0.7531783214760831,0.9024755624963849,-0.08938856379302401,9.599523460410555,172890,130217,156029
2331,PEOPLES BANK&TRUST CO,2025-12-31,0.8716766054521871,High,9.584753641152776,22.180120812740252,1.6268980477223427,-0.007451723477187081,0.6758713193808682,0.7588409376397198,0,9.584753641152776,46969,31745,35642
21085,BANK OF ONTARIO,2025-12-31,0.8662198992864629,High,8.612080375406087,0,1.6183371435446996,0.013314534420400908,0.8019616256972967,0.8354686446392448,0.8097931776402507,8.612080375406087,81565,65412,68145
12107,FARMERS STATE BANK,2025-12-31,0.8532515361537722,High,8.873263016909426,13.132863554966397,1.3226184496902729,0.002105570989910806,0.517093142272262,0.881927182336599,0.0738580721401881,8.873263016909426,68390,35364,60315
57203,BARCLAYS BANK DELAWARE,2025-12-31,0.8521758324604529,High,1.6954714504484798,13.633878636756958,7.208488295777729,0.008338058933484552,0.7126625081385336,0.8005376682838721,3.5973347825059663,1.6954714504484798,47613000,33932000,38116000
25894,FIRST NATIONAL BANK,2025-12-31,0.8505292715134284,High,2.1833269158868074,16.981953510817142,6.874201306926936,0.02050961584202947,0.7216984599948969,0.8232021381031254,6.071819008660666,2.1833269158868074,462466,333761,380703
18734,NEWTEK BANK NATIONAL ASSN,2025-12-31,0.8427663416756178,High,6.109850653435395,12.12457808423844,3.196567785529004,0.023846916391864904,0.7916625964214596,0.8744782620004797,2.1448969602801164,6.109850653435395,1730035,1369604,1512878
10327,CITIZENS STB OF LULING,2025-12-31,0.8405454252221999,High,7.34842670759785,0,2.281273983115886,0.009567104366971314,0.8067254842950596,0.8142968019894509,0.00360331793515469,7.34842670759785,63133,50931,51409
8144,BANK OF GUEYDAN,2025-12-31,0.8357758077436431,High,6.8819653461319445,0,3.664687220369315,0.00963563453826847,0.34164671263306695,0.7645616363269192,2.7428277971007726,6.8819653461319445,69326,23685,53004
25744,SMALL BUSINESS BANK,2025-12-31,0.8330317285653024,High,4.731413430905593,17.448085658663206,2.7000599312367917,-0.07552208147894557,0.8448339609722698,0.9329133858267716,0.7834173586853335,4.731413430905593,73025,61694,68126
12425,DICKINSON COUNTY BANK,2025-12-31,0.8128323632451891,High,7.216569242981887,0,2.2515696038103483,0.01784688995215311,0.6480861244019138,0.8138755980861244,0.2985564794219947,7.216569242981887,20900,13545,17010
28722,KENTLAND FS&LA,2025-12-31,0.8116509259488238,High,6.616541353383458,4.224537037037037,0.9022556390977444,-0.05784913353720693,0.839704383282365,0.9406218144750255,0.1355197181189863,6.616541353383458,3924,3295,3691
29399,GN BANK,2025-12-31,0.81082064174286,High,8.975965791801828,0,0.9363019758183426,0.004458958738931106,0.42193682095082585,0.8496043459147146,0.4460216173980987,8.975965791801828,63692,26874,54113
18094,MARQUETTE FARMERS STB MARQUE,2025-12-31,0.8104671829717086,High,5.608125705356367,0,3.82845733136557,0.005400454775138959,0.3498610409297625,0.8308804951995957,0.04345709915171742,5.608125705356367,31664,11078,26309
17001,FIRST SECURITY BANK&TRUST CO,2025-12-31,0.799656810594638,High,7.194254559543907,0,1.5747377743337114,0.010865815798551224,0.8364326256702939,0.8207140393239047,0.24199688947931175,7.194254559543907,255112,213384,209374
15547,BANK OF LAKE VILLAGE,2025-12-31,0.7976586291939581,High,1.7860656275277091,26.082916767323884,6.687362000743283,0.012921128551171092,0.5217837758544814,0.8351303114762114,-0.03174200101574403,1.7860656275277091,81804,42684,68317
13551,STATE EXCHANGE BANK,2025-12-31,0.7944708062419115,High,5.522807910323283,0,2.497773631313345,-0.012549044358189487,0.7255514531856481,0.8843131686074032,3.627543947414924,5.522807910323283,95067,68976,84069
9777,CITIZENS BANK&TRUST CO,2025-12-31,0.7919197797220247,High,5.587365800529018,17.237755676487147,3.214563559981329,0.009640172653911875,0.6144029710696048,0.8516934504113864,0.193280483201208,5.587365800529018,101243,62204,86228
23086,NEW OMNI BANK NATIONAL ASSN,2025-12-31,0.7906574089421916,High,8.315093086741596,28.047624780443837,1.7024230152288982,0.006598248926246496,0.6915837719989695,0.7329920136579139,0,8.315093086741596,520138,359719,381257
33568,UNITED BANK OF PHILADELPHIA,2025-12-31,0.7818204225624521,High,9.336207537352264,34.68505965830261,0.46086374786293016,-0.006432898553584467,0.5284843222763779,0.8237070071235472,-0.04154434166066582,9.336207537352264,50677,26782,41743
16417,CITIZENS BANK&TRUST CO,2025-12-31,0.7769012641420306,High,7.30556887246184,0,1.1181046347988803,0.009802360754167709,0.7271031863358275,0.8813880233801087,0.17035224732796628,7.30556887246184,175876,127880,155015
58619,MRV BANKS,2025-12-31,0.7767845779578629,High,5.311853171084759,0,2.7090942896963757,-4.475793032836783e-4,0.7341471701044854,0.8474844535764021,5.295824196486877,5.311853171084759,862417,633141,730885
4049,FIRST ENTERPRISE BANK,2025-12-31,0.7753702539017306,High,7.180949206613735,0,0.6981561060387825,-0.013947635724140022,0.8431295260330599,0.8905717014599536,3.5021635409128407,7.180949206613735,197883,166841,176229
58596,CARTER BANK&TRUST,2025-12-31,0.7731279704758361,High,6.288359568122778,10.232356100113297,1.8425995109666515,0.007085458746712134,0.7883236276555204,0.8719138252555723,0.01256942610663411,6.288359568122778,4831021,3808408,4212234
13616,CORYDON STATE BANK,2025-12-31,0.7718432436377958,High,3.0729127503321054,0,6.015489886457629,0.017598320566362194,0.2791388436027425,0.7549337085259545,0.02271018274127045,3.0729127503321054,134331,37497,101411
14679,INDUSTRIAL BANK,2025-12-31,0.768247262653359,High,5.968339279520942,25.53368467974654,3.0612962608140983,-7.460293653707909e-4,0.5167733777416902,0.7815905294351898,0.14491255000939385,5.968339279520942,773428,399687,604504
1219,WELLINGTON STATE BANK,2025-12-31,0.7625093469963206,High,7.173250185188375,15.5451927655297,1.3649388160576983,0.008181111185954942,0.5259242022498056,0.9079946479856463,0.22151671431239317,7.173250185188375,653212,343540,593113
57488,METROPOLITAN CAPITAL B&T,2025-12-31,0.7608827249658975,High,2.817014798659192,3.0239356278080947,3.801396431342126,-0.07346739430488608,0.5582145966491835,0.8581869916972799,10.530900667822344,2.817014798659192,235465,131440,202073
16473,FIRST BANK,2025-12-31,0.7604022976365423,High,5.578293458289181,0,2.9796914342377723,0.00724547075817501,0.656751581039373,0.7483827661772738,0.15141005731075277,5.578293458289181,151957,99798,113722
24677,TRIAD BANK NATIONAL ASSN,2025-12-31,0.756218655748652,High,6.925544528236023,0,1.413155344772589,0.029372787051087507,0.828553363682347,0.8444157814871017,-0.00669061013011898,6.925544528236023,197700,163805,166941
3399,FIRST CAPITAL BANK,2025-12-31,0.7536003561205904,High,5.820838958762643,11.254476008593937,1.8842227433146213,0.00393775255781962,0.7122947296019259,0.9156736308142034,0.6271573967535964,5.820838958762643,116310,82847,106502
34995,FIRST CENTRAL BANK MCCOOK,2025-12-31,0.7533605297483122,High,6.426410152192566,13.686453576864537,1.801923858555751,0.005571665448601583,0.6834995402786619,0.8551602737895969,1.2542263162268674,6.426410152192566,127251,86976,108820
8681,LAMONT BANK OF ST JOHN,2025-12-31,0.7475030079768074,High,3.8898068640463745,0,3.291166671181298,-0.012425495879881445,0.5814089828355535,0.9113441683223138,2.916549292354318,3.8898068640463745,61406,35702,55962
5999,FIRST STATE BANK IN TEMPLE,2025-12-31,0.7443701269359021,High,7.031122698386834,0,2.0205312041714194,0.00546000546000546,0.469014469014469,0.7513357513357514,0.07281805887860189,7.031122698386834,25641,12026,19265
22653,GREEN DOT BK DBA BONNEVILLE,2025-12-31,0.7419247292743474,High,1.5610233562845957,29.746380409525138,6.4364790063453485,0.011693898634178001,0.021303972006115064,0.9363334320233182,36.52865683361689,1.5610233562845957,5204851,110884,4873476
8889,MIDWEST REGIONAL BANK,2025-12-31,0.7401047164382244,High,5.62169080057182,11.578552990446193,1.9778571712676676,0.0022195401455751607,0.798183787449977,0.865858804858602,0.35812709149800465,5.62169080057182,1049767,837907,908950
8243,BANK OF ANGUILLA,2025-12-31,0.7354142549911007,High,5.924946480292155,0,2.462955966922722,0.013460807440155384,0.4839902311509641,0.8286441816506023,0.25394488470696613,5.924946480292155,192039,92945,159132
4196,SNB BANK NATIONAL ASSN,2025-12-31,0.7332039655136817,High,6.102130823094465,0,1.7078732958940717,0.01162645238673407,0.7199496677630853,0.8514463159598814,1.2909387049469,6.102130823094465,135897,97839,115709
21255,LAKESIDE BANK OF SALINA,2025-12-31,0.7234212885625378,High,4.564964904307428,0,2.757158006362672,0.021138334246368323,0.7275440618093205,0.8832763473562915,0.00789964293613928,4.564964904307428,52937,38514,46758
10991,FIRST STATE BANK OF BIGFORK,2025-12-31,0.7229445256344954,High,6.670402904518817,18.43569028383499,1.2536702445205228,0.006465460367167776,0.7129599493319024,0.8604868007846518,0.26471579150021657,6.670402904518817,113681,81050,97821
420,BANK OF VICI,2025-12-31,0.722532695339737,High,3.119478048117439,0,3.133070545059127,-0.06133873682041419,0.4895078476491397,0.9312772607068036,1.90326778308828,3.119478048117439,29117,14253,27116
4173,PAULS VALLEY NATIONAL BANK,2025-12-31,0.721081736238223,High,5.962427357640154,11.904231331417154,1.5938165288939183,0.00640334167221317,0.5887861192077299,0.9207930733744922,0.7044827732928984,5.962427357640154,348568,205232,320959
35139,SEATTLE BANK,2025-12-31,0.72088896923028,High,4.697788323184967,12.550865777928491,2.3376976072725193,0.002513247188775579,0.7919510409402365,0.8993435807880508,0.8507276796078447,4.697788323184967,1035314,819918,931103
16585,VERMONT STATE BANK,2025-12-31,0.7208802151823852,High,4.8787591931843,54.405413187446015,4.653025558872788,0.03490049033746755,0.41963913726244273,0.7184886068647246,0.6442763321971902,4.8787591931843,31203,13094,22419
57335,FARMERS BANK,2025-12-31,0.7208502669671866,High,6.015100221922095,0,1.576063351916086,0.019658078563627748,0.5681335815205819,0.9290777462583025,0.18087529775078967,6.015100221922095,291178,165428,270527
29332,FIRST SOUTHERN BANK,2025-12-31,0.7176584831548003,High,5.941272269654049,0,1.5912747372057443,1.3248434089723312e-4,0.6808793682272503,0.8484420114674075,1.6938898513788534,5.941272269654049,732162,498514,621197
8833,CURRIE STATE BANK,2025-12-31,0.7140384147638553,High,5.624278238433608,0,1.4117916332879037,0.01364359664459855,0.9308095790032022,0.8775612439345422,0.11201672783135616,5.624278238433608,101806,94762,89341
34259,CROWN BANK,2025-12-31,0.7073928204020283,High,8.13662849733648,0,0.8070626279037071,0.0352807995497286,0.807644120237728,0.7037541696213078,0,8.13662849733648,628954,507971,442629
1484,BANK OF FRANKEWING,2025-12-31,0.7042119312121645,High,5.394344493586024,0,1.7740999419640178,0.0011648562858557325,0.6597006767367,0.8879923477902453,1.3040293124611912,5.394344493586024,446407,294495,396406
13931,STATE BANK OF SCHALLER,2025-12-31,0.7033216181607529,High,6.8559954102122775,0,1.5777395295467584,0.012073649260488983,0.25890431632961064,0.8619579434550759,0.02836450277026643,6.8559954102122775,39756,10293,34268
27664,STERLING FEDERAL BANK FSB,2025-12-31,0.699858338991091,Medium,5.458107099842673,11.803481632944576,2.163737624108223,0.001894116364542453,0.6815509562075625,0.7874345916651093,0.3825759414622952,5.458107099842673,513696,350110,404502
4144,FARMERS&MERCHANTS BANK,2025-12-31,0.6984602371262071,Medium,3.6789014156141393,0,3.416122743070272,0.012827271129854156,0.5005271481286241,0.897206114918292,1.4855518106161048,3.6789014156141393,22764,11394,20424
26451,FIDELITY COOP BANK,2025-12-31,0.6984581850549035,Medium,4.918930143938111,0,2.151463736036587,-0.0031820911504872986,0.7397971217920426,0.8352106561706376,1.2521415143641104,4.918930143938111,1382110,1022481,1154353
33753,CITIZENS COMMUNITY BANK,2025-12-31,0.6957128772090833,Medium,5.563304534887756,0,2.051975989729711,0.006604630007273739,0.530580715006644,0.8323205858085033,0.06988917573561923,5.563304534887756,532051,282296,442837
22398,MODERN BANK NATIONAL ASSN,2025-12-31,0.6897072153032892,Medium,5.612727739286631,12.603614808750482,1.6256607646907877,-0.030539317111956413,0.7216284021672675,0.7723570991865217,3.817946366290335,5.612727739286631,664062,479206,512893
58177,SALLIE MAE BANK,2025-12-31,0.6853653052974861,Medium,0.6652631108767162,11.08884028507448,6.3213514371162125,0.028828769746982355,0.7166198015826173,0.7238431454055234,1.52209438568736,0.6652631108767162,29734290,21308181,21522962
11317,IUKA STATE BANK,2025-12-31,0.6819190390769412,Medium,5.4211306373067965,0,2.049544780859623,0.004395925931086372,0.8057223669727327,0.713651753493751,0.402510983411409,5.4211306373067965,143542,115655,102439
17878,BANK OF LOUISIANA,2025-12-31,0.6774464092755705,Medium,4.209057704064837,17.81620267796937,2.798200373093383,0.004043628103704864,0.6070925041121642,0.8736684420772304,0.16697396982389576,4.209057704064837,102136,62006,89233
4297,CAPITAL ONE NATIONAL ASSN,2025-12-31,0.6765135002615658,Medium,1.7372995259918866,13.441021406441722,5.151787934883773,0.004862791030231193,0.6545128312510942,0.766560780886142,3.2656152937007668,1.7372995259918866,658464240,430973294,504752862
20479,FIRST SECURITY BK OF ROUNDUP,2025-12-31,0.6748284979611328,Medium,5.862989649244724,28.13575300494933,2.36275191104934,0.0209796197979106,0.28574028087001196,0.868213735228635,-0.04300058050783686,5.862989649244724,93424,26695,81112
34403,COASTAL COMMUNITY BANK,2025-12-31,0.6739151238230195,Medium,1.6779964755583137,12.500354989255658,4.437090443308599,0.010388359903830791,0.7706405307500224,0.8836556034647425,5.397136016119377,1.6779964755583137,4737899,3651217,4186671
58148,MILESTONE BANK,2025-12-31,0.6687525017684338,Medium,3.8059672670772393,0,2.6841709669848455,0.012785429576017108,0.8745244508993051,0.8373188241356019,2.1769347833125954,3.8059672670772393,374567,327568,313632
32629,FIRST SAVINGS BANK,2025-12-31,0.6675706360013687,Medium,0.865363838006486,22.73612865796986,5.83924149988427,0.023304269757382604,0.7151631169144563,0.8032782312497121,4.495596250315112,0.865363838006486,1541563,1102469,1238304
27394,FIRST BANK&TRUST CO,2025-12-31,0.666998021848485,Medium,5.8180557210546535,18.59056857729659,1.5496071088594308,0.023602760842930136,0.7753272332735137,0.843574376374675,0.02648769191871221,5.8180557210546535,948406,735325,800051
16863,CITIZENS INDEPENDENT BANK,2025-12-31,0.6649975352925869,Medium,4.618650955897204,17.600213469757684,2.3625266621675545,5.65787047926613e-4,0.6300165921819673,0.8488776437830174,0.0081005304417934,4.618650955897204,314606,198207,267062
5575,FIRST NB&T CO OF WEATHERFORD,2025-12-31,0.6642803756300034,Medium,5.490100334087918,0,1.4270095989688334,0.005818384665210453,0.5609862749465158,0.9018731214126773,0.3352181206613572,5.490100334087918,978794,549090,882748
11445,JEFFERSON BANK,2025-12-31,0.6611978632492301,Medium,0.49116931786468926,20.597295085912307,5.980943268349081,0.010886684393536511,0.6029556146451217,0.8257670280220905,0.175074867542041,0.49116931786468926,195560,117914,161487
25679,INTERNATIONAL BK OF COM,2025-12-31,0.6608187673441145,Medium,6.161084673653491,28.775394964640917,1.9293013044953284,0.02132184206711505,0.3413044647635511,0.861286540430494,0.11985868455920994,6.161084673653491,4387332,1497416,3778750
12417,TRI-VALLEY BANK,2025-12-31,0.6605938356077214,Medium,4.198999202262673,0,1.8764957574878525,-0.00923804780876494,0.6738172310756972,0.9288097609561753,0.973335577040754,4.198999202262673,80320,54121,74602
30394,CARVER FEDERAL SAVINGS BANK,2025-12-31,0.6592311268887889,Medium,5.574088873993486,10.315543064789424,1.0227985597291327,-0.009446203054569282,0.8274896866257341,0.8403815840710634,0.07455267562563507,5.574088873993486,695941,575884,584856
31723,HOME SAVINGS BANK FSB,2025-12-31,0.6573508472540993,Medium,6.630224777343198,0,0.7256962442863202,-0.010792580101180439,0.7894697395540566,0.717781525201424,0,6.630224777343198,26685,21067,19154
9035,HEADWATERS STATE BANK,2025-12-31,0.6572702212019695,Medium,6.187329079307202,0,1.0546439785272963,0.008455381471389646,0.6654547002724795,0.8350051089918256,0.00783453462864305,6.187329079307202,117440,78151,98063
3376,OZONA BANK,2025-12-31,0.6570577963134351,Medium,6.2033735427256405,21.7202397097281,1.4585388058569153,0.007374148577930161,0.4767198955201512,0.8383498545662527,0.02215182863345369,6.2033735427256405,326953,155865,274101
2328,AMERICAN EXC BK LINDSAY OK,2025-12-31,0.6564589234218065,Medium,0,0,6.201773764928121,0.006573334791643881,0.3204199934376025,0.881625287104889,0.00638965387244973,0,91430,29296,80607
17478,FIRSTIER BANK,2025-12-31,0.6516633629105971,Medium,4.733061783696581,12.846352670574952,1.9995696290533491,0.0031849105277600943,0.7111442301562149,0.8492706675006999,0.665265600059676,4.733061783696581,1082291,769665,919158
16910,22ND STATE BANKING CO,2025-12-31,0.6510029834736499,Medium,4.2376810519092745,14.082027455805218,2.6334823167226125,0.019383808947783215,0.7697952750132879,0.8189659280438408,0.5264309469630667,4.2376810519092745,272805,210004,223418
1860,MONTEZUMA STATE BANK,2025-12-31,0.650038999977394,Medium,5.392568930733019,0,2.046906523201076,0.018972420761142087,0.43604759944616994,0.8463870074467686,0.1214466025312942,5.392568930733019,53446,23305,45236
58088,SOUTHPOINT BANK,2025-12-31,0.6469405096738914,Medium,3.528746675902814,9.312993680059815,2.3461423820934195,-0.005320607685890449,0.7497939966566408,0.9184124477799903,1.5093119910792,3.528746675902814,1564295,1172899,1436668
58410,CROSS RIVER BANK,2025-12-31,0.643922018937057,Medium,4.819259843624261,0,2.2277735500701783,0.002980430623577172,0.6435281616938218,0.7680961630678778,1.0867049411639873,4.819259843624261,8057896,5185483,6189239
58665,LIVE OAK BANKING CO,2025-12-31,0.6411039172911498,Medium,4.526049855906362,10.45791800520702,1.5513071705838388,0.007610860639624955,0.8103038659503524,0.9181343200717448,0.5999622160067763,4.526049855906362,15057824,12201413,13825105
15947,IOWA STATE BANK,2025-12-31,0.6333742149690149,Medium,3.384370429341085,14.68941461386926,2.943735767315276,0.016316247342923196,0.6973313504468146,0.8766956739198102,-0.01458899436191479,3.384370429341085,375883,262115,329535
57497,PATHFINDER BANK,2025-12-31,0.6315535836887867,Medium,3.0535797380841587,13.386420383497311,3.2613175563384966,-0.0012142776459957076,0.6164181633344629,0.8416123065627471,0.4632430755555947,3.0535797380841587,1416480,873144,1192127
34606,AMERICAN BANK OF OKLAHOMA,2025-12-31,0.6314995486660935,Medium,3.1873362211882985,14.228686794530605,3.3111602019030224,0.0017278366372200803,0.5945933638930209,0.8335458344717322,0.01075993327357241,3.1873362211882985,395292,235038,329494
30152,MILFORD BUILDING&LOAN ASSN,2025-12-31,0.6278451301741058,Medium,5.252960172228202,24.59319526627219,1.4693218514531754,0.003177153708505277,0.6685534820874265,0.8716356863747581,0.2489905058837539,5.252960172228202,27383,18307,23868
20093,ALL AMERICA BANK,2025-12-31,0.6260358425310987,Medium,5.331241559242081,13.432156859426144,1.03440083728038,0.007985420417815522,0.7788252454493546,0.8900046656010456,0.9378170119119436,5.331241559242081,593707,462394,528402
32541,FLAGSTAR BANK NATIONAL ASSN,2025-12-31,0.623675171334047,Medium,5.269838330309697,12.833616956345288,1.6886156032200652,-0.0014789865165163608,0.6852395730987791,0.7541776863992775,0.5405867945219073,5.269838330309697,87511954,59966654,65999563
15510,AMERISTATE BANK,2025-12-31,0.6236750717026488,Medium,4.9334220839887655,0,1.303201888836819,0.01136066969960241,0.7075649349259813,0.8960228026551741,0.2349274052593946,4.9334220839887655,467314,330655,418724
6064,BRYANT STATE BANK,2025-12-31,0.6219684775023827,Medium,0.3913834951456311,16.583780179479344,5.445995145631068,0.015556662791341417,0.5751167211057595,0.871154662385355,3.875347609739856,0.3913834951456311,54189,31165,47207
58687,TOUCHMARK NATIONAL BANK,2025-12-31,0.6136145812664517,Medium,6.104550003849411,45.82481549495859,0.783124182000154,0.005463997609799821,0.7700794741559606,0.8607325963549447,0.1634126815182282,6.104550003849411,418375,322182,360109
18164,GARFIELD COUNTY BANK,2025-12-31,0.6092920879539921,Medium,5.5305746078451685,0,1.48158892641787,0.011685376039232214,0.45538485115512817,0.837793571127543,0.6746268656716418,5.5305746078451685,104404,47544,87469
